biome,defName,label,mod,band,bodySize,commonality,belong,standout,defence,status,reason,promoted
RUT_WeepingStones,Jamel,Jamel,Star Wars Animal Collection (Continued),pilgrim,1.899999976158142,0.1,,,0.447,import,"weeping_stones: §10 pilgrims — slow herd endurer off the desert roads; MEASURED bs 1.9, spd 1.5, herd, non-predator",0
ZBiome_Grasslands,Gizka,gizka,Star Wars Animal Collection (Continued),grain,0.18000000715255737,1.0,,,0.555,adjust-keep,"the_pyrelands: small quick forager between burns; MEASURED bs 0.18 spd 3.0; restored to 1.0 by ECOSYSTEM_PYRAMID_LAW_1 (owner 'Yes on Gizka', 2026-09-14) — the grain outnumbers everything, beating Zeer 0.6; second home beside ExtremeDesert (not a ubiquity-25 row, ≤2 homes fine)",0
ZBiome_Grasslands,Zeer,zeer,Star Wars Animal Collection (Continued),large-herd,3,0.6,,,0.475,adjust-keep,"the_pyrelands: §4 ash-grazers — 'the great herds eating the regrowth sprint'; herd special MEASURED (bs 3.0, non-predator, migrates in herds)",0
ZBiome_Grasslands,GR_Boomsnake,boomsnake,Vanilla Genetics Expanded,venom-ambusher,1.5,0.5,,,0.438,import,"the_pyrelands: restored and renamed per FLAMEFANG_SNAKE_REBIRTH_1 (owner 2026-09-16, postdates and supersedes BOOMSNAKE_CUT_CONFLICT_1's eviction): ""rename this to Flamefang and make it venomous"" — venomous ambush niche, distinct from AA_Razorjack's fire-follower slot",0
ZBiome_Grasslands,Iriaz,iriaz,Star Wars Animal Collection (Continued),small-herd,0.699999988079071,0.5,,,0.417,import,"the_pyrelands: §4 ash-grazers; MEASURED bs 0.7, herd, non-predator; Dantooine grassland canon — moved out of the Forge defs where a docile grazer violated heat-adapted-and-few",0
ZBiome_Grasslands,Nuna,nuna,Star Wars Animal Collection (Continued),small,0.6000000238418579,0.5,,,0.415,adjust-keep,"the_pyrelands: §4 fire-followers need flushed prey — ground fowl flushed ahead of the flame-line; MEASURED bs 0.6, herd, non-predator",0
ZBiome_Grasslands,AA_FireWasp,fire wasp,Alpha Animals,small-predator,0.7900000214576721,0.4,,,0.736,keep,"the_pyrelands: incumbent; 'burning bite that feeds on the wound' (MEASURED special) — a fire-armed native in the fire biome; slow (spd 1.5), no pursuit read",0
ZBiome_Grasslands,Anooba,anooba,Star Wars Animal Collection (Continued),medium-predator,0.949999988079071,0.35,,,0.574,import,"the_pyrelands: §4 fire-followers — 'hunters working the flame edge and the flushed panic'; MEASURED predator, spd 5.0 (no pursuit ban in this sheet); SW pack hunter",0
ZBiome_Grasslands,Orray,orray,Star Wars Animal Collection (Continued),medium,2,0.25,,,0.67,import,"the_pyrelands: §4 burrowers — register special 'burrows underground when hungry' (MEASURED), the one live def with the fire-diving mechanic; also a predator, so it doubles at the flame edge",0
ZBiome_Grasslands,AA_Razorjack,razorjack,Alpha Animals,fire-follower,1,0.2,,,0.575,import,"the_pyrelands: §4 fire-followers — owner ruling PYRELANDS_FIRE_WEB_COMMISSION_1 (2026-09-10) recasts it here; MEASURED fast omnivore (spd 4.0, bs 1, predator, Wildness 0.75), already the_contagion.json's 'fast omnivore on the carcass economy' — the same read fits the flushed-panic flame edge",0
ZBiome_Grasslands,Dalgo,dalgo,Star Wars Animal Collection (Continued),brake,2.5,0.18,,,0.672,import,the_pyrelands: owner review 2026-09 (round2 move mapping): Pyrelands,0
ZBiome_Grasslands,AA_Barbslinger,barbslinger,Alpha Animals,ash-grazer,2.5,0.15,,,0.796,move,"the_pyrelands: §4 ash-grazers — owner ruling PYRELANDS_FIRE_WEB_COMMISSION_1 (2026-09-10) routes it here, reversing the prior no-fire-story eviction below",0
ZBiome_Grasslands,RUT_FireHawk,fire-hawk,RimUtinni Patches (Jawa campaign),igniter-flier,0.65,0.15,,,,commission,the_pyrelands: §4 'the fire-hawks (ruled: absolutely)' — one of the two irreplaceable igniters; tameable under the reversed ban 5 (owner 2026-09-10); PYRELANDS_FIRE_WEB_COMMISSION_1,0
ZBiome_Grasslands,RUT_FurnaceBeast,furnace-beast,RimUtinni Patches (Jawa campaign),igniter-megafauna,3.2,0.08,,,,commission,"the_pyrelands: §4 'the furnace-beasts (owner)' — the second irreplaceable igniter; TAMEABLE under the reversed ban 5 (owner 2026-09-10) — the VEF CompProperties_Untameable comp is removed, trainability Intermediate, wildness 0.97 (strictly under TameUtility.CanTame's 1.0 refusal); PYRELANDS_FIRE_WEB_COMMISSION_1",0
ZBiome_Grasslands,GR_Mantistanis,mantistanis,Vanilla Genetics Expanded,large-predator,3,0.05,,,0.808,import,"the_pyrelands: §4 fire-followers — passes the flame-edge hunter test on stats (predator, spd 7.0 MEASURED, self-healing suits repeated burns); restored by the GR_ correction pass; second flame-edge hunter beside Anooba — owner may trim to one at review",0
